lat,lon,rainfall_mm_per_day,elevation_m,slope_percent,soil_type,built_up_percentage,distance_to_water_body_km,drainage_density,sar_backscatter_coefficient,surface_roughness_index,moisture_index,flood_risk_score,flood_risk_category
28.656396,77.33717,177.13,395.73,18.0,loamy,90.38,1.5,3.63,-15.2,0.943,0.67,0.522,Medium
28.565833,77.025013,12.94,177.32,21.4,sandy,79.05,7.9,2.12,-16.13,0.044,0.9,0.393,Medium
28.370812,77.142059,268.13,345.47,16.75,sandy,37.74,1.07,4.66,-10.47,0.859,0.659,0.511,Medium
28.37269,77.319999,265.43,463.11,21.06,sandy,60.98,3.84,1.24,-18.38,0.612,0.026,0.395,Medium
28.424957,77.03238,3.48,280.42,3.07,sandy,98.12,3.56,3.8,-4.36,0.407,0.543,0.368,Medium
28.501013,77.286935,236.8,111.0,16.04,loamy,50.18,6.14,4.4,-21.56,0.259,0.48,0.486,Medium
28.601158,77.222587,172.73,212.46,18.7,sandy,29.99,2.14,4.15,-10.34,0.757,0.725,0.425,Medium
28.602196,77.299845,244.46,499.29,26.19,clay,10.8,2.13,3.6,-2.64,0.342,0.981,0.499,Medium
28.401805,77.278147,28.32,166.23,24.9,sandy,16.56,9.06,1.39,-17.45,0.145,0.125,0.101,Low
28.427153,77.015783,57.97,144.58,0.85,loamy,40.21,0.63,3.78,-12.89,0.912,0.748,0.402,Medium
28.350711,77.129346,161.47,376.5,18.91,loamy,95.64,7.29,4.33,-13.46,0.551,0.097,0.342,Medium
28.408348,77.258486,298.58,393.64,25.19,loamy,91.91,6.27,4.74,-11.35,0.616,0.538,0.68,High
28.39959,77.487628,118.75,309.27,13.21,clay,38.12,3.12,4.46,-22.74,0.34,0.261,0.3,Low
28.563963,77.055323,184.11,361.19,20.39,sandy,68.75,4.78,1.81,-7.58,0.381,0.695,0.491,Medium
28.328153,77.039303,204.83,30.93,24.98,loamy,77.13,8.08,1.04,-17.14,0.411,0.709,0.653,Medium
28.505867,77.129953,111.72,27.91,14.57,sandy,59.41,6.51,1.51,-21.6,0.53,0.58,0.413,Medium
28.417327,77.188168,112.51,432.59,23.57,clay,55.68,4.35,2.49,-23.75,0.789,0.262,0.287,Low
28.616201,77.155371,127.08,182.09,22.69,sandy,89.25,5.71,3.91,-17.29,0.319,0.221,0.385,Medium
28.622106,77.014446,39.26,428.52,11.09,clay,87.59,7.83,4.27,-20.39,0.419,0.701,0.36,Medium
28.458596,77.167001,182.47,114.45,1.61,loamy,67.53,1.6,0.93,-20.63,0.294,0.963,0.638,Medium
28.471273,77.440677,208.18,236.97,12.04,clay,61.33,3.9,0.52,-20.58,0.709,0.1,0.462,Medium
28.688965,77.25168,286.96,266.7,15.51,sandy,6.0,7.6,4.9,-24.62,0.475,0.516,0.383,Medium
28.584387,77.495818,38.36,437.31,5.19,loamy,94.18,4.44,3.93,-24.66,0.802,0.446,0.329,Low
28.463419,77.131561,49.23,405.99,2.28,clay,91.95,0.53,2.64,-19.28,0.76,0.479,0.415,Medium
28.438288,77.294371,115.76,376.28,1.44,loamy,97.37,6.36,1.84,-18.38,0.514,0.31,0.393,Medium
28.522997,77.375589,151.04,439.32,10.86,clay,95.0,0.47,3.38,-14.27,0.306,0.367,0.5,Medium
28.435416,77.072821,59.04,440.03,3.34,clay,15.42,7.13,2.24,-5.76,0.615,0.736,0.343,Medium
28.572869,77.310395,244.68,42.43,13.15,clay,76.42,2.43,1.47,-8.96,0.742,0.489,0.751,High
28.647044,77.277544,113.85,84.86,2.18,loamy,71.42,6.55,0.3,-3.83,0.607,0.387,0.46,Medium
28.316681,77.164476,190.6,16.6,18.27,clay,22.95,7.19,2.52,-21.38,0.624,0.229,0.409,Medium
28.652439,77.005908,257.35,431.61,23.64,clay,51.47,7.15,1.98,-13.15,0.287,0.905,0.597,Medium
28.438136,77.086125,76.23,458.39,28.67,sandy,42.75,8.26,1.05,-11.62,0.362,0.066,0.165,Low
28.386977,77.352288,165.74,7.78,20.59,clay,80.05,6.7,1.2,-10.11,0.147,0.456,0.566,Medium
28.564428,77.437067,220.6,401.95,17.04,loamy,58.63,5.14,0.78,-2.83,0.691,0.061,0.422,Medium
28.425801,77.289388,39.85,239.67,8.23,loamy,13.75,3.77,0.18,-22.76,0.729,0.598,0.269,Low
28.452535,77.126317,80.34,452.28,24.95,loamy,59.24,1.63,1.18,-10.8,0.103,0.976,0.44,Medium
28.563812,77.249985,117.57,408.46,28.31,loamy,98.34,5.17,2.57,-23.77,0.578,0.924,0.458,Medium
28.348451,77.408107,4.47,115.01,26.67,sandy,69.17,3.86,2.17,-22.13,0.91,0.508,0.297,Low
28.568589,77.279054,240.61,240.42,11.59,sandy,8.36,2.95,1.86,-5.08,0.289,0.917,0.519,Medium
28.521213,77.464278,194.96,320.58,2.55,loamy,4.74,4.83,2.11,-6.22,0.856,0.642,0.395,Medium
28.423732,77.433177,176.61,416.03,23.7,sandy,19.86,7.73,0.08,-4.12,0.404,0.182,0.277,Low
28.626232,77.471729,285.75,294.16,13.13,sandy,1.95,6.89,2.18,-0.69,0.668,0.422,0.419,Medium
28.305217,77.323652,274.84,149.55,2.6,sandy,84.07,9.93,1.12,-17.95,0.808,0.542,0.704,High
28.545647,77.461197,177.44,386.21,14.08,loamy,1.5,7.73,3.8,-14.25,0.548,0.294,0.219,Low
28.513718,77.283734,186.55,79.65,18.21,clay,52.8,5.4,2.79,-12.0,0.635,0.118,0.442,Medium
28.572851,77.320419,234.48,36.32,0.92,clay,42.88,3.63,4.22,-10.77,0.897,0.023,0.488,Medium
28.350602,77.471634,39.81,440.59,22.92,sandy,84.93,6.31,2.89,-4.22,0.187,0.015,0.237,Low
28.521318,77.002922,283.08,448.66,11.06,sandy,7.28,4.61,1.68,-17.14,0.957,0.461,0.406,Medium
28.582427,77.335482,41.39,148.4,18.06,clay,9.66,6.73,4.17,-11.21,0.28,0.609,0.279,Low
28.675986,77.217871,53.11,70.46,28.29,sandy,58.76,4.49,4.06,-2.96,0.913,0.264,0.302,Low
28.40656,77.065945,246.99,173.31,8.81,loamy,83.5,3.19,3.9,-21.84,0.845,0.142,0.608,Medium
28.446868,77.415252,213.09,9.03,22.03,sandy,39.93,9.25,4.49,-14.75,0.951,0.459,0.414,Medium
28.354405,77.423809,141.0,88.81,4.89,loamy,32.81,7.21,3.94,-24.87,0.089,0.52,0.377,Medium
28.626731,77.091384,206.65,358.54,7.21,sandy,41.97,3.89,4.67,-1.9,0.795,0.373,0.411,Medium
28.323567,77.175716,168.74,349.01,28.46,sandy,57.44,9.75,3.05,-3.9,0.886,0.109,0.314,Low
28.334469,77.092965,24.26,440.06,22.32,sandy,81.69,7.94,0.27,-10.76,0.2,0.033,0.188,Low
28.472075,77.156955,4.41,478.49,7.69,clay,98.8,0.87,2.52,-5.37,0.562,0.327,0.36,Medium
28.624291,77.070425,170.25,234.16,17.79,loamy,86.52,4.12,0.66,-18.57,0.957,0.766,0.552,Medium
28.593081,77.479668,237.91,257.34,4.24,loamy,80.48,8.11,0.41,-2.46,0.725,0.071,0.595,Medium
28.318162,77.175898,168.44,305.39,6.65,sandy,46.83,2.97,4.85,-5.41,0.728,0.438,0.404,Medium
28.652524,77.120978,261.41,75.69,15.9,loamy,27.3,5.46,0.19,-14.27,0.194,0.548,0.546,Medium
28.698582,77.445498,279.28,251.69,16.41,clay,31.79,2.28,4.61,-5.06,0.631,0.85,0.614,Medium
28.35516,77.023716,100.2,222.76,13.33,sandy,5.01,3.6,3.1,-16.19,0.364,0.397,0.23,Low
28.373109,77.412326,178.22,270.42,10.0,clay,10.71,4.93,3.5,-6.73,0.666,0.6,0.441,Medium
28.339892,77.041667,30.04,389.45,28.24,sandy,98.63,0.19,1.64,-17.63,0.942,0.682,0.368,Medium
28.581079,77.084095,7.14,358.54,11.13,sandy,81.76,9.32,3.49,-22.92,0.177,0.001,0.137,Low
28.354093,77.218869,94.12,396.94,16.98,clay,5.95,1.58,2.09,-4.69,0.919,0.079,0.21,Low
28.38584,77.359737,54.93,439.25,29.0,loamy,68.64,2.6,3.17,-9.56,0.032,0.283,0.267,Low
28.496925,77.382492,211.26,422.26,13.91,loamy,93.08,7.08,2.95,-15.85,0.028,0.231,0.549,Medium
28.326305,77.004861,117.8,478.7,18.66,clay,77.29,0.12,3.45,-10.53,0.003,0.348,0.426,Medium
28.651315,77.214204,151.94,349.36,22.81,sandy,54.28,6.27,4.55,-1.11,0.99,0.337,0.346,Medium
28.656763,77.479922,107.75,379.98,7.31,sandy,56.71,1.47,1.81,-23.23,0.059,0.964,0.457,Medium
28.531044,77.322063,119.34,214.24,27.42,clay,5.88,5.47,3.59,-13.06,0.044,0.695,0.332,Medium
28.491593,77.133528,204.07,358.33,28.69,loamy,57.03,2.89,2.91,-0.92,0.375,0.225,0.378,Medium
28.496311,77.188488,254.42,78.59,9.84,sandy,63.29,8.28,0.36,-19.69,0.379,0.255,0.531,Medium
28.373458,77.052884,161.17,91.89,1.83,sandy,94.7,7.02,0.75,-5.27,0.308,0.856,0.63,Medium
28.594892,77.015974,11.95,447.52,12.65,loamy,35.62,0.06,3.82,-11.47,0.914,0.51,0.203,Low
28.360587,77.451426,26.52,196.29,6.6,sandy,92.75,2.82,3.39,-1.06,0.924,0.457,0.413,Medium
28.698409,77.278242,294.61,225.57,25.72,clay,8.77,5.93,2.97,-14.41,0.167,0.046,0.413,Medium
28.396108,77.335518,264.69,398.67,26.54,sandy,37.0,5.21,0.39,-13.45,0.463,0.025,0.367,Medium
28.300439,77.222459,27.25,172.13,4.86,clay,55.07,1.81,2.16,-1.06,0.099,0.795,0.48,Medium
28.368367,77.176286,273.12,392.84,15.67,clay,72.28,6.86,2.83,-14.16,0.773,0.503,0.661,High
28.448571,77.275119,24.47,294.27,9.39,clay,69.03,4.7,3.52,-22.65,0.556,0.044,0.225,Low
28.696966,77.169835,70.9,267.49,24.25,loamy,21.59,5.47,1.88,-1.43,0.509,0.582,0.304,Low
28.621482,77.138055,288.43,155.5,1.6,sandy,51.39,1.68,3.77,-20.94,0.054,0.551,0.584,Medium
28.514662,77.312636,251.6,114.32,19.87,sandy,25.2,2.77,2.44,-18.03,0.211,0.132,0.408,Medium
28.50996,77.054853,126.44,476.74,10.8,loamy,19.63,0.1,0.63,-9.32,0.013,0.036,0.222,Low
28.320283,77.468552,208.76,109.51,3.94,clay,49.8,8.5,0.64,-3.1,0.244,0.718,0.6,Medium
28.610738,77.065321,28.06,167.73,1.41,sandy,19.7,6.82,4.12,-16.39,0.793,0.231,0.183,Low
28.482767,77.177929,270.93,47.98,16.12,sandy,7.1,0.23,0.81,-10.04,0.416,0.883,0.603,Medium
28.596919,77.234838,113.44,304.06,25.82,sandy,74.91,5.31,0.6,-5.37,0.264,0.842,0.494,Medium
28.628471,77.03344,116.13,81.1,17.02,clay,20.3,1.19,2.43,-12.47,0.367,0.557,0.413,Medium
28.636495,77.420717,272.22,230.25,22.59,clay,38.32,7.0,4.65,-22.9,0.512,0.394,0.461,Medium
28.421279,77.14347,228.92,127.37,19.68,loamy,43.15,9.8,3.42,-9.88,0.189,0.225,0.396,Medium
28.303414,77.323612,113.08,226.81,3.88,sandy,13.47,8.82,0.59,-17.61,0.147,0.216,0.243,Low
28.354978,77.414374,103.06,327.27,20.86,sandy,15.13,6.79,4.25,-9.09,0.955,0.534,0.245,Low
28.694531,77.475186,185.31,369.95,27.91,sandy,24.01,3.11,4.1,-22.88,0.601,0.683,0.338,Medium
28.380405,77.169418,71.83,66.99,28.97,clay,94.72,9.74,0.93,-15.86,0.058,0.532,0.455,Medium
28.404297,77.101153,244.57,404.46,7.23,sandy,83.45,8.48,2.65,-14.86,0.374,0.719,0.658,Medium
28.486762,77.363882,274.84,281.86,8.06,sandy,45.35,5.87,4.47,-5.06,0.268,0.772,0.582,Medium
28.554291,77.473495,108.15,119.96,11.12,loamy,85.72,3.93,4.66,-10.13,0.503,0.962,0.525,Medium
28.383449,77.140179,23.72,171.63,11.1,loamy,90.83,5.73,4.63,-1.58,0.917,0.306,0.319,Low
28.436676,77.380209,178.78,161.55,28.2,loamy,39.71,8.44,0.91,-3.66,0.24,0.453,0.43,Medium
28.354684,77.183971,215.22,493.65,7.97,sandy,93.31,2.86,4.99,-1.16,0.651,0.584,0.63,Medium
28.658904,77.470479,244.97,150.5,9.5,sandy,71.84,0.56,2.83,-19.5,0.77,0.226,0.636,Medium
28.572268,77.009036,160.25,343.13,3.66,clay,82.2,9.2,0.71,-21.99,0.368,0.549,0.496,Medium
28.673013,77.140426,46.93,181.37,29.08,sandy,89.63,4.33,4.53,-5.06,0.26,0.844,0.439,Medium
28.571485,77.024305,149.17,321.41,4.91,loamy,81.59,0.25,2.65,-5.08,0.875,0.82,0.555,Medium
28.477884,77.226483,173.19,200.15,9.72,sandy,46.8,1.11,4.56,-8.86,0.047,0.763,0.502,Medium
28.626116,77.406836,279.73,31.44,27.83,sandy,64.91,6.58,0.23,-24.37,0.152,0.856,0.631,Medium
28.351209,77.154594,95.94,331.28,28.36,sandy,2.65,3.01,4.84,-7.69,0.123,0.918,0.303,Low
28.511635,77.313773,26.05,496.73,27.25,sandy,19.81,6.22,1.76,-21.15,0.776,0.176,0.074,Low
28.540373,77.093244,217.88,427.97,23.52,sandy,71.91,9.66,1.76,-2.67,0.659,0.213,0.498,Medium
28.36759,77.319968,231.26,221.35,20.98,sandy,52.22,6.08,0.01,-15.91,0.474,0.693,0.549,Medium
28.632639,77.390929,67.65,113.32,12.8,loamy,97.2,4.7,0.46,-23.78,0.976,0.046,0.339,Medium
28.542854,77.393956,36.24,252.83,4.75,clay,38.11,0.99,2.46,-21.1,0.1,0.645,0.379,Medium
28.692194,77.111131,288.82,338.89,18.96,sandy,8.96,8.59,3.33,-3.95,0.435,0.707,0.455,Medium
28.643812,77.389675,143.54,162.16,22.61,sandy,20.98,9.7,1.08,-7.73,0.153,0.952,0.448,Medium
28.503343,77.31737,226.31,146.02,29.91,sandy,99.04,8.58,2.83,-7.07,0.665,0.685,0.711,High
28.371455,77.479177,121.51,188.51,24.63,loamy,99.31,2.11,3.28,-2.49,0.242,0.897,0.584,Medium
28.491515,77.399369,20.0,323.88,15.95,sandy,68.37,4.92,0.52,-19.09,0.486,0.315,0.275,Low
28.679911,77.386085,195.96,161.98,0.41,loamy,21.98,3.85,2.01,-23.57,0.785,0.664,0.442,Medium
28.631269,77.236763,109.61,31.63,21.91,clay,4.5,3.18,2.84,-5.02,0.937,0.66,0.398,Medium
28.471248,77.36019,21.61,283.11,27.55,sandy,42.83,0.17,4.67,-22.72,0.721,0.592,0.219,Low
28.428416,77.273561,107.33,92.43,14.31,sandy,13.71,2.54,2.17,-21.04,0.015,0.623,0.347,Medium
28.338438,77.364482,26.94,153.74,28.22,loamy,75.19,4.3,4.73,-14.91,0.532,0.647,0.327,Low
28.526558,77.26161,64.69,82.49,14.72,loamy,7.99,6.02,3.85,-21.7,0.652,0.675,0.244,Low
28.683658,77.347726,289.15,267.38,14.25,loamy,35.24,8.41,4.68,-1.48,0.685,0.9,0.579,Medium
28.423507,77.057644,27.51,384.98,9.86,sandy,95.38,6.72,3.93,-9.08,0.182,0.125,0.241,Low
28.348421,77.034627,252.65,387.3,14.59,sandy,99.32,5.63,2.28,-1.96,0.48,0.711,0.717,High
28.468346,77.280631,118.69,154.59,19.96,loamy,40.09,5.72,2.97,-1.92,0.885,0.089,0.303,Low
28.454263,77.173779,207.19,16.89,25.74,sandy,40.67,3.53,3.5,-13.24,0.038,0.739,0.53,Medium
28.526019,77.308229,288.87,220.69,3.3,loamy,65.01,1.37,3.48,-19.43,0.206,0.695,0.631,Medium
28.587606,77.089623,104.93,80.76,4.83,loamy,20.64,3.0,4.94,-3.67,0.614,0.916,0.438,Medium
28.523836,77.284958,100.62,196.74,27.68,loamy,43.46,2.99,1.65,-18.46,0.901,0.923,0.428,Medium
28.422957,77.128699,21.9,448.34,18.36,sandy,92.8,5.89,3.76,-18.94,0.706,0.858,0.345,Medium
28.480356,77.113207,264.28,438.54,7.91,loamy,67.6,6.57,2.81,-21.35,0.048,0.328,0.457,Medium
28.542176,77.238514,280.55,494.16,20.07,loamy,77.05,5.22,4.29,-18.26,0.249,0.104,0.498,Medium
28.657686,77.285503,38.73,345.64,3.45,loamy,4.34,3.27,4.5,-12.04,0.193,0.63,0.224,Low
28.448218,77.236309,175.68,429.57,3.77,sandy,4.29,2.78,2.16,-17.39,0.929,0.148,0.256,Low
28.526629,77.41148,42.43,368.65,10.67,sandy,11.48,7.34,2.31,-3.54,0.864,0.529,0.217,Low
28.376126,77.291175,188.4,419.79,28.92,loamy,43.02,8.06,4.61,-9.76,0.944,0.261,0.283,Low
28.419338,77.129687,98.18,193.94,2.54,sandy,54.2,3.71,4.43,-17.58,0.184,0.829,0.418,Medium
28.568299,77.067866,257.39,97.45,13.73,sandy,40.66,6.56,0.09,-19.2,0.451,0.579,0.54,Medium
28.577259,77.400498,118.87,410.78,24.94,sandy,79.15,9.89,3.26,-7.23,0.897,0.569,0.362,Medium
28.601305,77.479632,45.9,402.36,2.69,loamy,48.73,8.89,0.32,-18.41,0.994,0.302,0.248,Low
28.323378,77.11419,238.18,417.36,28.42,sandy,81.51,6.1,1.4,-15.23,0.181,0.752,0.655,Medium
28.601557,77.379388,59.69,66.74,29.82,loamy,23.38,1.36,0.67,-14.97,0.992,0.216,0.258,Low
28.391889,77.10973,76.09,234.22,2.03,loamy,67.03,4.28,2.28,-1.68,0.011,0.856,0.469,Medium
28.491355,77.304981,225.27,157.59,26.96,sandy,27.8,3.7,0.28,-1.46,0.173,0.231,0.43,Medium
28.607833,77.408032,51.19,14.52,8.13,clay,79.24,0.47,2.7,-13.54,0.947,0.8,0.559,Medium
28.618865,77.458636,4.92,227.11,4.89,sandy,79.71,2.93,4.41,-23.54,0.814,0.722,0.366,Medium
28.403577,77.441549,138.77,388.09,3.05,clay,64.22,6.91,1.61,-18.49,0.106,0.787,0.508,Medium
28.644906,77.46283,15.01,179.88,16.25,loamy,92.05,1.54,3.39,-9.28,0.339,0.872,0.433,Medium
28.362221,77.299399,240.8,292.47,20.64,sandy,75.82,2.82,1.27,-12.32,0.739,0.947,0.737,High
28.55088,77.225685,230.83,38.15,5.59,sandy,8.6,0.47,2.65,-0.85,0.042,0.697,0.559,Medium
28.52112,77.403671,222.82,25.0,27.49,clay,7.39,8.55,4.31,-12.88,0.694,0.798,0.502,Medium
28.539306,77.176261,176.33,309.71,7.55,sandy,59.82,7.35,4.49,-22.27,0.102,0.176,0.347,Medium
28.678139,77.374219,74.93,278.78,5.45,sandy,85.72,1.5,0.56,-20.6,0.679,0.685,0.455,Medium
28.651628,77.19125,287.43,454.39,22.2,sandy,53.96,1.96,4.88,-17.64,0.443,0.905,0.535,Medium
28.500881,77.259282,152.57,290.06,9.92,sandy,2.08,1.66,4.3,-9.65,0.378,0.507,0.307,Low
28.544831,77.437478,56.84,340.94,14.91,loamy,90.38,3.97,3.17,-19.77,0.948,0.598,0.366,Medium
28.393269,77.092493,276.38,237.08,23.84,sandy,35.87,1.54,2.09,-2.85,0.349,0.084,0.456,Medium
28.353528,77.32706,171.81,463.72,4.53,sandy,7.13,9.24,4.78,-5.78,0.218,0.152,0.203,Low
28.60298,77.350566,120.67,217.95,13.9,clay,15.42,4.09,4.13,-6.93,0.664,0.954,0.432,Medium
28.450793,77.167612,77.76,257.19,19.39,loamy,9.71,2.05,0.53,-8.63,0.76,0.04,0.18,Low
28.513773,77.425496,211.31,78.52,24.57,sandy,85.05,0.94,4.14,-5.45,0.372,0.296,0.633,Medium
28.653374,77.355614,161.5,434.87,16.3,loamy,99.14,2.98,0.04,-5.91,0.11,0.327,0.486,Medium
28.323395,77.154652,91.68,66.78,25.1,sandy,79.46,1.78,4.64,-2.11,0.498,0.638,0.463,Medium
28.632763,77.26039,232.78,479.88,19.13,sandy,87.02,7.49,3.88,-22.03,0.435,0.129,0.476,Medium
28.372117,77.305258,214.46,218.06,4.34,sandy,18.3,3.06,0.32,-17.89,0.612,0.532,0.464,Medium
28.345107,77.366369,281.3,458.52,17.05,clay,86.58,0.9,4.31,-13.84,0.825,0.406,0.695,High
28.690706,77.138843,207.2,48.27,4.83,loamy,11.09,5.5,0.29,-3.12,0.422,0.021,0.387,Medium
28.367237,77.001065,1.61,468.12,22.44,loamy,19.34,3.96,4.36,-24.9,0.632,0.327,0.049,Low
28.397709,77.26473,70.48,354.89,28.06,loamy,16.18,4.18,4.05,-20.73,0.778,0.767,0.218,Low
28.480441,77.266991,129.66,411.32,22.69,clay,85.78,1.77,2.78,-2.76,0.882,0.502,0.505,Medium
28.56927,77.441382,61.15,407.28,12.23,clay,50.57,6.35,4.42,-0.91,0.913,0.75,0.393,Medium
28.370813,77.227438,74.35,276.07,28.95,sandy,97.31,1.9,3.32,-5.22,0.201,0.226,0.362,Medium
28.33966,77.270282,152.43,485.41,10.48,sandy,73.72,7.28,0.32,-13.08,0.708,0.764,0.49,Medium
28.307914,77.476334,144.68,192.82,19.52,loamy,62.91,3.7,2.91,-24.84,0.899,0.538,0.394,Medium
28.561676,77.133201,231.1,310.58,14.01,loamy,40.98,4.61,2.52,-22.23,0.97,0.419,0.433,Medium
28.557301,77.270509,89.67,330.37,5.35,loamy,99.07,8.22,0.75,-15.23,0.369,0.953,0.52,Medium
28.453789,77.085407,260.96,287.37,2.83,sandy,20.41,6.17,2.97,-2.72,0.163,0.326,0.443,Medium
28.568465,77.314137,2.71,222.17,8.94,sandy,86.17,0.22,1.34,-13.12,0.765,0.412,0.361,Medium
28.698806,77.031465,131.36,309.37,14.53,loamy,55.32,5.95,1.53,-8.01,0.255,0.352,0.37,Medium
28.528391,77.202814,22.58,254.53,24.08,clay,84.7,1.13,2.31,-17.78,0.458,0.944,0.469,Medium
28.459467,77.290762,242.53,53.41,11.42,clay,53.37,2.65,1.58,-5.19,0.167,0.64,0.67,High
28.650335,77.163334,51.27,417.85,29.6,sandy,13.95,4.59,1.98,-17.75,0.602,0.061,0.094,Low
28.371657,77.267321,75.8,260.04,23.11,sandy,87.73,5.73,0.95,-8.36,0.041,0.482,0.409,Medium
28.516343,77.118481,178.5,236.86,25.0,clay,10.6,3.48,4.92,-19.09,0.149,0.96,0.459,Medium
28.666079,77.023622,63.86,339.83,21.61,clay,40.33,5.92,4.35,-10.09,0.645,0.017,0.219,Low
28.442975,77.146392,167.39,383.63,5.75,loamy,54.14,8.45,4.95,-14.2,0.569,0.503,0.369,Medium
28.588405,77.009753,35.49,236.05,12.43,loamy,3.49,1.13,3.75,-14.31,0.889,0.123,0.117,Low
28.667574,77.151508,290.68,65.76,17.86,sandy,48.39,6.65,4.77,-11.03,0.929,0.819,0.6,Medium
28.420353,77.01931,42.53,389.06,3.5,clay,61.13,4.36,2.39,-17.11,0.425,0.178,0.304,Low
28.37232,77.304494,99.54,107.73,19.06,loamy,43.96,0.29,2.49,-12.99,0.389,0.541,0.397,Medium
28.430272,77.298644,180.23,163.13,2.89,clay,23.18,2.25,0.03,-4.24,0.969,0.287,0.486,Medium
28.387265,77.083112,248.67,449.74,1.69,clay,39.44,6.58,4.73,-1.74,0.068,0.717,0.543,Medium
28.669254,77.320046,189.99,231.66,4.71,clay,53.61,5.46,1.23,-16.34,0.321,0.675,0.558,Medium
28.368388,77.292228,91.58,340.63,10.39,clay,31.26,4.06,4.89,-16.81,0.368,0.084,0.215,Low
28.434395,77.026113,255.5,23.58,9.26,sandy,44.82,3.07,2.36,-5.88,0.639,0.357,0.531,Medium
28.475344,77.264462,223.0,366.12,3.36,clay,46.12,3.56,1.5,-4.86,0.571,0.199,0.475,Medium
28.660521,77.101587,100.01,244.17,16.03,sandy,12.48,2.18,0.42,-5.31,0.688,0.24,0.277,Low
28.667378,77.490202,128.14,18.72,14.23,loamy,17.51,9.14,0.34,-5.14,0.48,0.475,0.352,Medium
28.630884,77.217397,94.79,31.3,5.45,loamy,30.57,3.27,3.3,-1.84,0.729,0.483,0.396,Medium
28.504743,77.050764,169.36,53.69,12.75,loamy,29.25,8.69,2.48,-6.62,0.443,0.379,0.377,Medium
28.623629,77.294425,19.59,155.2,6.3,sandy,58.77,5.76,4.44,-9.27,0.43,0.972,0.392,Medium
28.543837,77.287558,237.09,344.75,3.36,loamy,55.41,4.8,2.89,-11.72,0.234,0.931,0.592,Medium
28.36549,77.352136,162.09,204.8,15.66,clay,17.02,2.95,1.38,-1.55,0.776,0.298,0.417,Medium
28.660378,77.334996,217.26,291.42,13.14,loamy,87.68,8.24,4.45,-16.79,0.71,0.349,0.564,Medium
28.678179,77.370949,252.78,25.67,4.3,loamy,58.38,7.31,3.05,-2.57,0.846,0.839,0.666,High
28.419696,77.270224,191.79,453.65,13.56,sandy,1.44,3.28,2.9,-17.52,0.965,0.925,0.398,Medium
28.615963,77.397403,61.83,248.17,26.22,loamy,39.12,5.23,0.42,-6.85,0.638,0.21,0.245,Low
28.600794,77.424461,34.22,40.96,7.37,clay,49.17,5.39,1.38,-2.09,0.576,0.888,0.476,Medium
28.617971,77.328346,259.94,421.86,17.19,clay,83.34,4.45,2.89,-15.74,0.148,0.861,0.77,High
28.53408,77.110506,236.8,44.72,24.87,sandy,50.46,7.51,3.77,-13.38,0.749,0.769,0.546,Medium
28.378064,77.336667,5.99,372.21,3.66,sandy,58.45,0.1,4.79,-11.68,0.853,0.985,0.36,Medium
28.558527,77.157575,36.38,361.75,1.27,sandy,53.11,8.26,3.99,-3.61,0.717,0.043,0.181,Low
28.651728,77.149668,214.39,103.29,2.09,sandy,69.72,7.87,2.48,-15.52,0.402,0.915,0.601,Medium
28.576083,77.254829,179.88,284.17,6.27,sandy,61.87,7.04,3.13,-11.39,0.975,0.977,0.556,Medium
28.472081,77.183359,286.69,225.18,7.39,loamy,86.08,8.2,1.2,-12.82,0.186,0.347,0.707,High
28.340505,77.145089,117.87,339.42,1.28,sandy,50.81,2.4,2.43,-13.58,0.855,0.545,0.392,Medium
28.606284,77.189105,1.41,457.06,8.85,loamy,37.77,2.55,0.34,-7.38,0.412,0.035,0.131,Low
28.69967,77.230914,284.64,317.3,6.14,loamy,81.81,9.19,2.05,-18.36,0.975,0.963,0.745,High
28.567712,77.273431,40.61,490.06,0.25,sandy,41.97,4.22,4.67,-12.27,0.102,0.634,0.268,Low
28.481315,77.264434,173.7,295.99,23.83,clay,57.53,5.75,0.22,-12.62,0.26,0.756,0.552,Medium
28.644107,77.313348,207.62,1.8,5.21,loamy,76.35,2.78,3.07,-13.64,0.27,0.32,0.662,High
28.344754,77.353456,249.35,383.46,16.13,clay,13.58,4.91,2.27,-2.79,0.021,0.968,0.576,Medium
28.683942,77.49256,236.65,378.78,25.17,clay,77.57,7.66,0.18,-17.37,0.208,0.504,0.651,Medium
28.326002,77.246709,164.51,221.59,22.42,clay,22.24,2.34,2.02,-5.98,0.45,0.829,0.483,Medium
28.586984,77.302521,186.81,56.36,28.55,sandy,82.59,8.73,4.85,-20.34,0.128,0.133,0.377,Medium
28.366743,77.01976,78.59,327.6,5.11,clay,89.44,6.11,3.62,-16.1,0.462,0.007,0.346,Medium
28.326514,77.028299,207.04,344.73,25.17,sandy,56.5,1.6,1.86,-5.48,0.84,0.643,0.483,Medium
28.493088,77.308063,29.64,317.15,4.33,clay,54.4,4.66,2.94,-6.62,0.475,0.744,0.42,Medium
28.64622,77.287168,61.41,88.73,2.34,loamy,29.85,1.44,1.45,-18.37,0.89,0.646,0.359,Medium
28.467686,77.053941,248.53,25.81,5.77,sandy,43.16,6.88,1.08,-13.13,0.149,0.399,0.536,Medium
28.367934,77.467125,45.43,17.57,17.84,clay,23.64,8.93,2.07,-21.61,0.571,0.197,0.259,Low
